image_path,crop_health
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105374.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105416.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105426.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105429.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105443.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105477.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105486.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105521.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105522.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105532.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105544.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105561.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105570.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105623.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105648.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105662.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105675.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105677.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105794.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105823.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105851.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105852.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105857.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105878.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105948.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105979.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\105993.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106005.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106016.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106028.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106089.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106092.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106117.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106141.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106142.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106202.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106232.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106263.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106272.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106280.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106292.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106295.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106339.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106340.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106388.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106395.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106413.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106419.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106510.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106514.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106539.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106545.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106562.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106599.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106615.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106624.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106629.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106645.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106698.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106713.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106754.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106760.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106794.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106811.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106812.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106853.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106861.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106916.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106934.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106938.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106949.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106964.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\106984.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107021.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107036.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107064.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107104.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107162.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107177.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107178.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107246.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107251.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107254.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107274.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107284.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107296.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107326.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107423.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107466.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107472.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107474.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107493.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107532.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107533.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107547.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107592.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107594.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107617.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107619.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107643.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107761.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107812.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107829.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107844.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107863.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107873.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107904.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107907.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107928.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107979.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\107998.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108005.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108018.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108039.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108046.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108056.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108078.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108102.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108117.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108125.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108129.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108150.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108183.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108199.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108231.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108257.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108265.jpg,bacterial_leaf_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_leaf_blight\108320.jpg,bacterial_leaf_blight
