image_path,original_label,crop_health,crop
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103802(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103802.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103806.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103807.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103808(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103808.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103809.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103810.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103811.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103812.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103816(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103816.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103819.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103820.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103822.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103823.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103824.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103827.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103830.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103831.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103832.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103833.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103835.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103906.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103907.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103908.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103911.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103932.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103936.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103937.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103938.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103941.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103942.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103943.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103952.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103953.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_103954.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104001.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104003.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104011.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104012.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104015.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104016.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104040.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104042.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104046.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104047.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104048.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104049.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104050.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104057.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104059.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104102.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104103.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104105.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104107.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104108.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104110.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104112.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104113.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104116.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104119.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104120.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104123.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104125.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104126.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104128.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104131.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104133.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104134.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104135.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104205.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104207.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104208.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104213.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104214.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104216.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104226.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104233(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104233.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104234.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104235.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104237.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104238.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104240(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104240.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104241(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104241.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104242.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104243(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104243.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104244.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104245(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104245.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104246.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104300.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104314.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104315.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104316.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104317.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104319.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104320.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104322.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104326(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104326.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104328(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104328.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104329(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104329.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104330.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104331.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104332.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104333.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104334.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104336.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104337(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104337.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104338.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104339.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104340(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104340.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104341.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104342.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104343.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104346(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104346.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104347.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104348.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104350.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104351.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104400.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104401.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104402(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104402.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104403.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104451.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104456(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104456.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104457.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104504.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104505.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104507.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104508(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104508.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104509.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104513(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104513.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104514(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104514.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104515.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104516.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104517(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104518.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104519.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104520(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104520.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104521(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104521.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104522(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104522.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104523(0).jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104523.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200612_104524.jpg,Healthy corn,Healthy,maize
